date,min,max,pm25,q1,q3,stdev,count
2023-07-11T00:00:00.000Z,1.23,4.18,2.4,1.9,2.95,0.659,534
2023-07-12T00:00:00.000Z,1.85,5.45,2.78,2.42,3.3,0.66,564
2023-07-13T00:00:00.000Z,0.8,4.78,1.88,1.5,2.78,0.808,549
2023-07-14T00:00:00.000Z,0.5,3.78,1.74,1.27,2.52,0.777,538
2023-07-15T00:00:00.000Z,0.75,5.95,1.65,1.3,1.98,0.509,580
2023-07-16T00:00:00.000Z,1.33,8.68,2.72,2.35,3.78,1.144,586
2023-07-17T00:00:00.000Z,0.73,16.82,2.5,1.6,3.75,1.418,386
2023-07-18T00:00:00.000Z,0.5,4.28,1.23,0.93,1.7,0.565,584
2023-07-19T00:00:00.000Z,0.4,5.75,1.33,0.8,1.9,0.748,471
2023-07-20T00:00:00.000Z,0.55,4.13,1.4,1.1,1.8,0.568,563
2023-07-21T00:00:00.000Z,0.4,3.83,1.53,1.2,1.98,0.633,584
2023-07-22T00:00:00.000Z,0.52,3.15,1.27,1.02,1.6,0.455,584
2023-07-23T00:00:00.000Z,0.9,3.25,1.45,1.25,1.77,0.377,583
2023-07-24T00:00:00.000Z,0.45,9.82,1.63,1.1,3.3,2.321,587
2023-07-25T00:00:00.000Z,0.3,13.32,2.92,1.1,8.74,3.945,585
2023-07-26T00:00:00.000Z,0.4,4.59,1.6,1.1,2.02,0.649,578
2023-07-27T00:00:00.000Z,0.3,3.72,1.08,0.88,1.45,0.454,507
2023-07-28T00:00:00.000Z,0.47,3.85,1.3,1,1.7,0.497,584
2023-07-29T00:00:00.000Z,0.8,3.55,1.8,1.45,2.15,0.463,584
2023-07-30T00:00:00.000Z,1.23,5.5,2.85,2.38,3.47,0.827,581
2023-07-31T00:00:00.000Z,1.5,8.05,3.03,2.42,3.97,1.247,580
2023-08-01T00:00:00.000Z,0.6,19.17,1.6,1.3,2.67,1.211,587
2023-08-02T00:00:00.000Z,0.68,3.2,1.5,1.27,1.8,0.408,574
2023-08-03T00:00:00.000Z,1.38,8.32,4.22,3.38,4.93,1.322,566
2023-08-04T00:00:00.000Z,0.8,7.45,2.97,2.4,3.7,1.028,577
2023-08-05T00:00:00.000Z,1.7,6.97,3.4,2.88,4.05,0.982,582
2023-08-06T00:00:00.000Z,2.47,22.8,5.5,3.83,8.51,4.142,585
2023-08-07T00:00:00.000Z,0.7,28.73,12.73,3.7,18.98,8.069,581
2023-08-08T00:00:00.000Z,0.4,4.22,1.1,0.88,1.7,0.668,588
2023-08-09T00:00:00.000Z,1,4.72,1.98,1.66,2.38,0.607,580
2023-08-10T00:00:00.000Z,0.3,85.85,1.58,1.17,1.98,4.863,570
2023-08-11T00:00:00.000Z,0.5,3.53,1.4,1,1.75,0.519,574
2023-08-12T00:00:00.000Z,1.1,8.44,1.92,1.6,2.29,0.788,583
2023-08-13T00:00:00.000Z,0.4,6.72,2.72,1.58,3.38,1.288,587
2023-08-14T00:00:00.000Z,1.95,6.3,3.53,3.05,4.05,0.717,584
2023-08-15T00:00:00.000Z,1.2,11.55,4.32,3.4,5.32,1.903,586
2023-08-16T00:00:00.000Z,0.6,17.75,2.22,1.2,11.55,5.82,587
2023-08-17T00:00:00.000Z,0.9,4.03,1.73,1.5,2.02,0.401,584
2023-08-18T00:00:00.000Z,0.8,8,1.92,1.55,2.4,0.754,584
2023-08-19T00:00:00.000Z,1.2,6.22,3.75,3.3,4.28,0.948,579
2023-08-20T00:00:00.000Z,1.08,72.5,3.85,2.2,8.06,5.481,569
2023-08-21T00:00:00.000Z,0.93,19.67,2.8,2.08,5,3.116,562
2023-08-22T00:00:00.000Z,0.8,6.97,2.5,1.9,3.85,1.154,578
2023-08-23T00:00:00.000Z,1.7,6.2,2.8,2.42,3.38,0.762,586
2023-08-24T00:00:00.000Z,1,10.35,2.6,1.83,3,0.801,583
2023-08-25T00:00:00.000Z,1.3,6,3.51,2.84,4.15,0.945,576
2023-08-26T00:00:00.000Z,1.5,22.33,4.38,3.17,9.57,5.057,579
2023-08-27T00:00:00.000Z,0.9,14,1.95,1.6,2.52,2.238,568
2023-08-28T00:00:00.000Z,0.7,8.85,2.1,1.23,2.85,1.512,579
2023-08-29T00:00:00.000Z,0.85,3.88,1.95,1.67,2.25,0.452,580
2023-08-30T00:00:00.000Z,0.82,5.5,2.1,1.6,2.72,0.861,580
2023-08-31T00:00:00.000Z,0.7,3.75,1.72,1.3,2.25,0.66,576
2023-09-01T00:00:00.000Z,0.7,10.13,2.25,1.73,2.95,1.274,571
2023-09-02T00:00:00.000Z,0.5,8.85,1.27,1.08,1.52,1.246,574
2023-09-03T00:00:00.000Z,0.4,3.9,1.3,0.9,1.8,0.721,571
2023-09-04T00:00:00.000Z,1.35,5.32,2.8,2.29,3.33,0.741,577
2023-09-05T00:00:00.000Z,0.4,12.85,2.63,2.25,3,1.008,578
2023-09-06T00:00:00.000Z,0.35,2.45,1,0.8,1.25,0.322,581
2023-09-07T00:00:00.000Z,0.7,4.09,1.48,1.17,1.8,0.421,586
2023-09-08T00:00:00.000Z,1.8,9.15,6.22,5.25,7.22,1.5,583
2023-09-09T00:00:00.000Z,2.1,23.25,8.32,3.78,12.15,5.575,575
2023-09-10T00:00:00.000Z,7.45,30.88,13.35,10.77,20.62,5.916,577
2023-09-11T00:00:00.000Z,7.6,22.55,11.05,9.5,13.4,2.913,585
2023-09-12T00:00:00.000Z,3.72,17.48,10.5,8.3,13.65,3.097,581
2023-09-13T00:00:00.000Z,0.5,8.18,1.35,1,3.09,1.783,556
2023-09-14T00:00:00.000Z,0.4,5.4,0.8,0.7,1.08,0.5,577
2023-09-15T00:00:00.000Z,0.65,4.07,1.4,1.05,2.13,0.711,552
2023-09-16T00:00:00.000Z,1.05,3.72,2.02,1.75,2.4,0.483,554
2023-09-17T00:00:00.000Z,0.2,4.22,0.98,0.63,1.7,0.83,583
2023-09-18T00:00:00.000Z,0.5,7.3,1.1,0.9,1.63,1.203,568
2023-09-19T00:00:00.000Z,0.6,19.52,3.23,1.4,14.24,6.475,549
2023-09-20T00:00:00.000Z,0.22,4.05,0.99,0.56,1.8,0.734,546
2023-09-21T00:00:00.000Z,2.2,6.55,3.62,3.08,4.55,0.969,582
2023-09-22T00:00:00.000Z,2.42,14.85,6.37,5.55,7.6,2.307,578
2023-09-23T00:00:00.000Z,0.73,6.78,1.48,1.2,2.22,1.335,586
2023-09-24T00:00:00.000Z,0.4,4.55,1.3,0.82,1.75,0.786,575
2023-09-25T00:00:00.000Z,0.95,5.97,2.22,1.77,2.8,0.704,583
2023-09-26T00:00:00.000Z,2.22,13.63,3.6,3.17,4.43,2.262,562
2023-09-27T00:00:00.000Z,4.38,18.13,8.32,6.15,11.35,3.478,567
2023-09-28T00:00:00.000Z,5.13,33.67,11.6,8.81,21.19,7.963,585
2023-09-29T00:00:00.000Z,2.47,23.98,8.14,4.15,14.9,5.943,586
2023-09-30T00:00:00.000Z,0.73,9.88,2.13,1.35,3.63,1.657,574
2023-10-01T00:00:00.000Z,0.3,4.9,1.85,1,2.38,0.82,543
2023-10-02T00:00:00.000Z,1.55,6.53,2.72,2.27,3.45,0.787,543
2023-10-03T00:00:00.000Z,2.04,8.48,4.12,3.22,5.19,1.279,572
2023-10-04T00:00:00.000Z,0.3,5.38,1.14,0.56,2.63,1.151,575
2023-10-05T00:00:00.000Z,0.38,20.83,1.3,1,1.67,1.808,574
2023-10-06T00:00:00.000Z,0.2,5.09,1.33,1.1,1.77,0.824,569
2023-10-07T00:00:00.000Z,0.17,2.72,0.52,0.4,0.7,0.285,563
2023-10-08T00:00:00.000Z,0.3,5,0.65,0.52,0.8,0.379,564
2023-10-09T00:00:00.000Z,0.3,10.77,0.75,0.6,1.05,1.065,552
2023-10-10T00:00:00.000Z,0.65,3.88,1.4,1.12,1.77,0.468,542
2023-10-11T00:00:00.000Z,0.38,11.8,2.95,1.97,6.22,2.925,545
2023-10-12T00:00:00.000Z,0.2,5.2,0.7,0.5,1.7,0.896,560
2023-10-13T00:00:00.000Z,0.3,5.95,1.7,1,2.78,1.184,547
2023-10-14T00:00:00.000Z,0.3,5.3,1.8,1.25,2.29,0.795,562
2023-10-15T00:00:00.000Z,0.1,4.53,0.7,0.5,1.05,0.542,575
2023-10-16T00:00:00.000Z,0.28,2.95,0.7,0.5,0.9,0.289,565
2023-10-17T00:00:00.000Z,0.3,4.53,0.75,0.6,1.05,0.472,557
2023-10-18T00:00:00.000Z,0.22,3.55,1.42,0.6,1.98,0.76,550
2023-10-19T00:00:00.000Z,0.8,4.05,1.58,1.25,2.22,0.634,566
2023-10-20T00:00:00.000Z,0.5,4.88,1.52,1.2,1.85,0.512,584
2023-10-21T00:00:00.000Z,0.5,3.67,1.6,1.2,2.04,0.616,579
2023-10-22T00:00:00.000Z,0.55,38.75,1.12,0.9,1.6,2.171,579
2023-10-23T00:00:00.000Z,0.5,2.8,1.42,1.05,1.75,0.455,585
2023-10-24T00:00:00.000Z,0.93,5.13,1.83,1.55,2.15,0.526,572
2023-10-25T00:00:00.000Z,1.23,7.82,2.45,1.82,4.09,1.617,585
2023-10-26T00:00:00.000Z,0.95,5.7,2,1.7,2.95,1.127,575
2023-10-27T00:00:00.000Z,2.08,6,3.6,3.03,4.05,0.685,578
2023-10-28T00:00:00.000Z,0.82,5.07,1.9,1.48,2.58,0.705,584
2023-10-29T00:00:00.000Z,0.5,7.78,1.6,1.2,1.99,0.768,576
2023-10-30T00:00:00.000Z,0.47,6.4,1.6,1.1,2.4,1.404,582
2023-10-31T00:00:00.000Z,0.3,7.53,1.3,0.6,3.3,1.635,587
2023-11-01T00:00:00.000Z,0.2,16.2,0.7,0.6,0.98,1.257,563
2023-11-02T00:00:00.000Z,0.5,8.88,1.6,1.3,2.83,2.137,546
2023-11-03T00:00:00.000Z,1.4,13.7,6.22,3.19,9.27,3.373,577
2023-11-04T00:00:00.000Z,0.2,12.52,3.83,2.04,5.3,2.62,586
2023-11-05T00:00:00.000Z,1.65,8.13,4.5,3.63,5.2,1.297,583
2023-11-06T00:00:00.000Z,1.5,10.48,5.65,3.49,6.88,2.169,573
2023-11-07T00:00:00.000Z,0.5,7.47,1.5,1.08,4.17,1.984,573
2023-11-08T00:00:00.000Z,0.4,5.22,1.9,1.33,2.47,0.937,581
2023-11-09T00:00:00.000Z,0.6,12.4,2.9,1.5,4.45,1.914,547
2023-11-10T00:00:00.000Z,1.33,10.88,3.75,2.95,5.13,1.756,567
2023-11-11T00:00:00.000Z,1.9,17.38,3.88,3.17,7.32,3.438,582
2023-11-12T00:00:00.000Z,0.7,9.19,1.58,1.2,2.54,1.335,353
2023-11-13T00:00:00.000Z,0.77,17.95,1.54,1.23,2.27,1.094,582
2023-11-14T00:00:00.000Z,0.65,68.4,2,1.38,3.35,5.177,576
2023-11-15T00:00:00.000Z,1.2,64.06,2.41,1.98,3.15,4.528,574
2023-11-16T00:00:00.000Z,1.3,7.47,3.15,2.42,3.9,0.93,579
2023-11-17T00:00:00.000Z,1.17,38.45,2.8,2,4.45,3.582,571
2023-11-18T00:00:00.000Z,1.3,8.07,2.4,2,3.39,0.963,568
2023-11-19T00:00:00.000Z,1.42,8.3,3.72,2.49,5.09,1.545,573
2023-11-20T00:00:00.000Z,2.8,11.77,4.78,4.09,5.72,1.279,575
2023-11-21T00:00:00.000Z,1.12,10.05,2.85,2.04,3.53,1.118,579
2023-11-22T00:00:00.000Z,0.3,9.55,1.89,1.26,3.2,1.857,584
2023-11-23T00:00:00.000Z,0.3,4.2,0.95,0.7,1.42,0.669,585
2023-11-24T00:00:00.000Z,0.5,3.63,1.2,0.93,1.55,0.472,582
2023-11-25T00:00:00.000Z,0.65,7.45,1.4,1.12,1.77,0.638,576
2023-11-26T00:00:00.000Z,0.5,4.57,1.27,0.95,1.75,0.572,578
2023-11-27T00:00:00.000Z,0.98,4.63,2,1.73,2.29,0.433,580
2023-11-28T00:00:00.000Z,1.02,6.3,2.5,2,3.17,0.907,584
2023-11-29T00:00:00.000Z,1.42,11.2,3.17,2.4,3.96,1.123,585
2023-11-30T00:00:00.000Z,1.9,30.23,3.2,2.87,3.75,2.223,588
2023-12-01T00:00:00.000Z,1.45,9.65,2.97,2.47,3.84,1.018,576
2023-12-02T00:00:00.000Z,1.95,12.6,3.28,2.88,3.78,0.943,522
2023-12-03T00:00:00.000Z,1.75,8.05,2.75,2.45,3.1,0.765,589
2023-12-04T00:00:00.000Z,1.42,11.1,2.4,2.1,2.95,1.38,587
2023-12-05T00:00:00.000Z,1.88,26.1,3.65,3.08,4.43,1.334,579
2023-12-06T00:00:00.000Z,1.7,23.9,4.46,3.22,7,2.993,582
2023-12-07T00:00:00.000Z,2.97,18.32,8.19,4.75,11.4,3.776,587
2023-12-08T00:00:00.000Z,5.2,14.27,8.69,7.63,10.98,1.985,583
2023-12-09T00:00:00.000Z,1.8,18.7,6.44,3.79,8.19,3.297,588
2023-12-10T00:00:00.000Z,7.22,21.88,13.35,10.8,15.5,2.787,583
2023-12-11T00:00:00.000Z,2,16.02,6.9,5.27,9.71,2.979,584
2023-12-12T00:00:00.000Z,2.75,11.13,5.57,4.28,6.78,1.53,585
2023-12-13T00:00:00.000Z,1.73,7.97,3.75,2.96,4.37,1.068,589
2023-12-14T00:00:00.000Z,1.5,8.18,2.47,2.13,3.03,0.821,588
2023-12-15T00:00:00.000Z,1.77,9.35,3.6,2.85,4.7,1.385,586
2023-12-16T00:00:00.000Z,1.05,6.75,2.78,2.17,3.33,0.837,585
2023-12-17T00:00:00.000Z,0.9,7.8,2.24,1.85,2.67,0.702,584
2023-12-18T00:00:00.000Z,0.4,6.53,1.4,0.82,2.7,1.217,583
2023-12-19T00:00:00.000Z,0.22,6.38,1.2,0.76,2.33,1.045,576
2023-12-20T00:00:00.000Z,0.93,9.13,2.67,2.27,3.37,1.014,588
2023-12-21T00:00:00.000Z,0.4,6.9,1.8,1.12,2.58,1.284,590
2023-12-22T00:00:00.000Z,0.32,4.93,1.6,1,2.35,0.909,580
2023-12-23T00:00:00.000Z,0.7,6.55,1.9,1.63,2.22,0.587,587
2023-12-24T00:00:00.000Z,1.02,10.35,2.2,1.67,3.7,1.481,582
2023-12-25T00:00:00.000Z,0.93,17.89,2.5,1.89,3.59,3.379,589
2023-12-26T00:00:00.000Z,1.2,10.23,2.46,1.9,3.25,1.102,518
2023-12-27T00:00:00.000Z,0.6,7.28,1.5,1.2,1.8,0.646,585
2023-12-28T00:00:00.000Z,0.4,9.98,1.52,1.2,2.25,1.188,577
2023-12-29T00:00:00.000Z,0.6,14.82,2.9,1.73,3.95,1.586,579
2023-12-30T00:00:00.000Z,1.55,19.23,3.17,2.6,4.13,1.891,587
2023-12-31T00:00:00.000Z,0.85,19.27,2.38,1.52,3.14,2.051,581
2024-01-01T00:00:00.000Z,1.5,8,2.58,2.25,3,0.859,583
2024-01-02T00:00:00.000Z,0.7,4.78,1.85,1.42,2.27,0.61,488
2024-01-03T00:00:00.000Z,0.7,2.67,1.25,1.08,1.42,0.298,573
2024-01-04T00:00:00.000Z,0.8,103.22,2.22,1.92,2.74,4.69,581
2024-01-05T00:00:00.000Z,1.14,56.58,2.78,2.15,3.53,3.278,575
2024-01-06T00:00:00.000Z,1.6,22.5,3.8,2.45,5.25,1.963,585
2024-01-07T00:00:00.000Z,2.22,32.88,5.45,4.5,7.19,3.191,585
2024-01-08T00:00:00.000Z,1.2,7.72,2.41,2.02,2.9,0.734,582
2024-01-09T00:00:00.000Z,0.93,14.6,1.5,1.33,1.76,0.733,584
2024-01-10T00:00:00.000Z,0.5,2.85,0.93,0.8,1.1,0.289,580
2024-01-11T00:00:00.000Z,0.37,6.95,0.8,0.6,1.3,0.811,583
2024-01-12T00:00:00.000Z,0.4,2.95,0.88,0.7,1.2,0.377,586
2024-01-13T00:00:00.000Z,0.7,7.55,1.67,1.27,3.45,1.384,586
2024-01-14T00:00:00.000Z,0.7,4.95,1.48,1.2,2.1,1.046,578
2024-01-15T00:00:00.000Z,0.5,3.1,1,0.88,1.25,0.34,578
2024-01-16T00:00:00.000Z,0.63,4.95,1.33,1,1.9,0.668,578
2024-01-17T00:00:00.000Z,0.7,6.22,2.42,1.9,3.03,0.866,582
2024-01-18T00:00:00.000Z,0.63,13.43,1.4,1.17,1.77,0.799,588
2024-01-19T00:00:00.000Z,1.05,16.73,2.72,1.9,5.92,3.346,581
2024-01-20T00:00:00.000Z,2.58,25.75,5.32,4.26,7.87,3.407,588
2024-01-21T00:00:00.000Z,1.17,11.23,2.85,2.27,4.09,2.139,584
2024-01-22T00:00:00.000Z,0.95,7.82,3.71,2.8,4.84,1.469,584
2024-01-23T00:00:00.000Z,0.3,6.3,2.4,0.7,3.47,1.47,566
2024-01-25T00:00:00.000Z,1.2,2.78,1.6,1.4,1.8,0.26,95
2024-01-26T00:00:00.000Z,0.47,7.65,1.67,1,2.8,1.211,587
2024-01-27T00:00:00.000Z,0.7,9.23,2.02,1.52,3.38,1.46,586
2024-01-28T00:00:00.000Z,1.25,6.4,2.45,2.04,2.85,0.676,587
2024-01-29T00:00:00.000Z,1.3,13.2,4.09,2.17,7.57,3.288,587
2024-01-30T00:00:00.000Z,2.75,20.98,8.01,6.71,9.39,2.428,588
2024-01-31T00:00:00.000Z,0.6,12.9,2.25,1.48,6.18,2.677,587
2024-02-01T00:00:00.000Z,0.4,4.4,1.2,0.9,1.58,0.558,553
2024-02-02T00:00:00.000Z,0.56,6.32,1.77,1.23,2.52,0.831,537
2024-02-03T00:00:00.000Z,0.5,4.4,1.2,0.95,1.58,0.508,577
2024-02-04T00:00:00.000Z,0.45,9.77,1.1,0.85,1.38,0.881,575
2024-02-05T00:00:00.000Z,0.55,9.82,1.1,0.9,1.6,0.958,587
2024-02-06T00:00:00.000Z,0.75,26.5,1.8,1.48,3.03,2.625,583
2024-02-07T00:00:00.000Z,1.2,22.05,2.5,2,2.97,1.426,581
2024-02-08T00:00:00.000Z,1.14,7.63,2.65,2.13,3.15,0.783,554
2024-02-09T00:00:00.000Z,1.23,7.6,2.6,2.1,3.38,0.975,581
2024-02-10T00:00:00.000Z,1.65,6.35,3.45,3.05,3.94,0.781,580
2024-02-11T00:00:00.000Z,2.72,13.65,5.45,4.53,6.64,2.133,581
2024-02-12T00:00:00.000Z,3.9,14.07,8.36,6.88,10.02,2.293,582
2024-02-13T00:00:00.000Z,1.88,7.65,4.38,3.22,5.13,1.182,586
2024-02-14T00:00:00.000Z,1.88,14.2,6.45,4.57,8.97,2.985,585
2024-02-15T00:00:00.000Z,4.18,37.6,11.17,7.63,14.07,5.614,566
2024-02-16T00:00:00.000Z,0.4,15.2,3.6,1,6.47,3.364,583
2024-02-17T00:00:00.000Z,0.2,5.28,0.65,0.5,0.9,0.567,585
2024-02-18T00:00:00.000Z,0.38,3.4,0.85,0.73,1.02,0.306,588
2024-02-19T00:00:00.000Z,0.6,9.13,5.3,4.05,6,1.886,586
2024-02-20T00:00:00.000Z,1.1,11.05,3.97,2.54,6.18,2.2,587
2024-02-21T00:00:00.000Z,0.9,10.23,3.54,2.75,4.44,1.359,584
2024-02-22T00:00:00.000Z,0.95,16.17,5.07,2.5,9.02,3.912,587
2024-02-23T00:00:00.000Z,0.6,16.25,2.19,1.4,8.4,4.61,586
2024-02-24T00:00:00.000Z,1.02,8.63,2.2,1.7,3.63,1.33,586
2024-02-25T00:00:00.000Z,2.1,9.27,4.4,3.45,5.57,1.43,584
2024-02-26T00:00:00.000Z,6.72,22.5,11.13,9.31,13.07,2.957,584
2024-02-27T00:00:00.000Z,4.9,15.75,7.27,6.45,8.94,1.966,582
2024-02-28T00:00:00.000Z,1.6,5.57,2.7,2.4,3.13,0.59,588
2024-02-29T00:00:00.000Z,1.83,13.07,5.97,4.68,7.55,2.423,587
2024-03-01T00:00:00.000Z,7.95,21.2,14,12.43,15.39,2.153,241
2024-03-02T00:00:00.000Z,10.73,19.52,14.52,13.08,16.01,1.835,256
2024-03-03T00:00:00.000Z,7.97,16.02,11.8,10.85,12.55,1.329,583
2024-03-04T00:00:00.000Z,6.7,22.35,12.05,10.24,14.25,3.186,581
2024-03-05T00:00:00.000Z,2.13,28.15,5.87,4.05,11.63,4.439,578
2024-03-06T00:00:00.000Z,1.7,6.53,3.15,2.7,3.72,0.736,578
2024-03-07T00:00:00.000Z,1.08,10.32,3.33,2.45,3.83,1.163,559
2024-03-08T00:00:00.000Z,1.08,8.75,2.65,2.2,3.25,0.85,573
2024-03-09T00:00:00.000Z,0.77,9.65,2.4,1.92,3.1,0.915,573
2024-03-10T00:00:00.000Z,1.23,4.05,2.08,1.82,2.29,0.407,580
2024-03-11T00:00:00.000Z,1.2,4.93,2.29,1.9,2.97,0.694,557
2024-03-12T00:00:00.000Z,2.27,42.05,3.78,3.3,4.4,2.838,578
2024-03-13T00:00:00.000Z,3.78,13.32,5.81,5.03,7.55,1.743,582
2024-03-14T00:00:00.000Z,0.4,29.7,13.66,1.12,22.48,9.651,578
2024-03-15T00:00:00.000Z,0.55,28.95,13.56,3.47,19.48,8.803,582
2024-03-16T00:00:00.000Z,0.4,20.65,9.77,0.68,14.73,6.999,583
2024-03-17T00:00:00.000Z,0.43,2.02,0.82,0.7,1,0.238,560
2024-03-18T00:00:00.000Z,0.4,17.52,0.95,0.8,1.23,3.034,580
2024-03-19T00:00:00.000Z,0.6,7.22,1.77,1.2,2.38,1.203,583
2024-03-20T00:00:00.000Z,1.75,13.43,5.42,3.23,9.84,3.4,580
2024-03-21T00:00:00.000Z,2.38,15.57,5.55,4.13,9.93,3.1,579
2024-03-22T00:00:00.000Z,0.7,7.47,3.76,3.15,5.03,1.357,506
2024-03-23T00:00:00.000Z,1.14,11.45,2.88,2.15,3.47,1.027,538
2024-03-24T00:00:00.000Z,1.3,4.95,2.2,1.92,2.5,0.539,574
2024-03-25T00:00:00.000Z,1.27,4.97,2.02,1.8,2.38,0.495,587
2024-03-26T00:00:00.000Z,1.17,11,3.72,2.95,5.95,2.085,586
2024-03-27T00:00:00.000Z,3.63,14.52,8.6,7.31,10.19,2.247,589
2024-03-28T00:00:00.000Z,3.58,17.52,7.2,4.93,10.97,3.458,584
2024-03-29T00:00:00.000Z,0.95,20.45,8.8,3.9,17.29,6.755,364
2024-03-30T00:00:00.000Z,1.2,6.18,2.63,2.17,3.46,0.954,577
2024-03-31T00:00:00.000Z,0.68,7.32,2.92,1.77,4.68,1.744,583
2024-04-01T00:00:00.000Z,0.56,11.93,2.52,1.41,6.55,3.086,537
2024-04-02T00:00:00.000Z,1.33,6.22,3.38,2.72,4.18,0.925,583
2024-04-03T00:00:00.000Z,0.77,3.45,1.42,1.2,1.8,0.455,582
2024-04-04T00:00:00.000Z,0.7,4.09,1.4,1.12,1.77,0.615,583
2024-04-05T00:00:00.000Z,0.7,17.7,3.62,1.65,6.87,3.311,584
2024-04-06T00:00:00.000Z,0.7,5.43,2.16,1.6,2.78,0.899,588
2024-04-07T00:00:00.000Z,0.5,9.68,3.1,2.02,4.57,1.913,587
2024-04-08T00:00:00.000Z,0.73,7.88,2.02,1.6,2.6,0.816,584
2024-04-09T00:00:00.000Z,0.85,6.75,2.47,1.75,3.3,1.156,578
2024-04-10T00:00:00.000Z,0.3,17.23,1.7,1,2.83,1.967,569
2024-04-11T00:00:00.000Z,0.4,5.8,2.29,1.83,3.08,1.012,567
2024-04-12T00:00:00.000Z,0.9,34.54,4.21,3.35,5,2.025,562
2024-04-13T00:00:00.000Z,0.3,5.95,1.08,0.8,1.63,0.791,583
2024-04-14T00:00:00.000Z,0.2,4.82,0.93,0.5,1.89,1,589
2024-04-15T00:00:00.000Z,0.25,2.47,0.6,0.47,0.85,0.317,590
2024-04-16T00:00:00.000Z,0.5,3.42,1.2,0.95,1.63,0.49,585
2024-04-17T00:00:00.000Z,0.4,3.78,1.42,0.85,1.98,0.663,583
2024-04-18T00:00:00.000Z,1.25,7.13,2.63,1.95,3.1,0.735,587
2024-04-19T00:00:00.000Z,1.27,6.25,2.58,2.22,3.6,0.872,583
2024-04-20T00:00:00.000Z,0.75,3.2,1.7,1.3,2.17,0.516,564
2024-04-21T00:00:00.000Z,1.2,4.47,2.15,1.9,2.42,0.435,587
2024-04-22T00:00:00.000Z,1.17,4.34,2.35,2.02,2.65,0.508,584
2024-04-23T00:00:00.000Z,1.25,5.18,2.75,2.02,3.25,0.75,577
2024-04-24T00:00:00.000Z,1,10.57,3.22,2.15,4.43,2.108,587
2024-04-25T00:00:00.000Z,0.5,8.02,4.55,1.85,5.97,2.117,584
2024-04-26T00:00:00.000Z,0.56,10.15,2.5,1.38,3.4,1.293,570
2024-04-27T00:00:00.000Z,2.15,10.73,3.92,3.17,5.2,1.542,587
2024-04-28T00:00:00.000Z,1.05,519.25,3.95,2.5,6.32,21.413,589
2024-04-29T00:00:00.000Z,0.68,8.48,3.95,1.27,5.55,2.195,587
2024-04-30T00:00:00.000Z,0.75,36.38,1.65,1.25,2.78,3.682,587
2024-05-01T00:00:00.000Z,0.5,17.7,1.1,0.9,4.53,5.109,547
2024-05-02T00:00:00.000Z,0.47,4.13,0.92,0.75,1.27,0.424,590
2024-05-03T00:00:00.000Z,0.75,3.25,1.48,1.25,1.73,0.39,587
2024-05-04T00:00:00.000Z,0.4,217,1.94,1.05,2.45,13.102,372
2024-05-05T00:00:00.000Z,0.6,4.65,2.17,1.65,2.65,0.781,474
2024-05-06T00:00:00.000Z,0.5,4.9,1.42,1.19,1.75,0.457,588
2024-05-07T00:00:00.000Z,0.85,3.72,1.52,1.23,1.77,0.402,586
2024-05-08T00:00:00.000Z,0.85,5.55,2.2,1.52,2.75,0.728,585
2024-05-09T00:00:00.000Z,2.1,12.48,5.38,3.45,7.35,2.486,590
2024-05-10T00:00:00.000Z,0.4,12.52,1.12,0.75,1.6,2.277,588
2024-05-11T00:00:00.000Z,0.5,4,1.33,1.05,1.9,0.648,588
2024-05-12T00:00:00.000Z,0.43,4.59,1.55,0.95,2.22,0.782,584
2024-05-13T00:00:00.000Z,0.88,3.5,1.76,1.45,2.1,0.425,588
2024-05-14T00:00:00.000Z,0.6,3.42,1.45,1.25,2,0.505,587
2024-05-15T00:00:00.000Z,0.5,3.7,1.25,1,1.6,0.513,587
2024-05-16T00:00:00.000Z,1.08,5.78,2.69,2.15,3.2,0.875,582
2024-05-17T00:00:00.000Z,2.45,9.69,3.83,3.2,4.9,1.08,583
2024-05-18T00:00:00.000Z,1.6,8.5,3.55,2.8,4.97,1.452,589
2024-05-19T00:00:00.000Z,0.5,94.72,2.87,2.47,4.15,4.578,590
2024-05-20T00:00:00.000Z,0.22,2.52,0.6,0.5,0.73,0.249,590
2024-05-21T00:00:00.000Z,0.3,2.45,0.7,0.56,0.9,0.306,590
2024-05-22T00:00:00.000Z,0.65,2.35,1.2,1.02,1.4,0.274,590
2024-05-23T00:00:00.000Z,1.1,5.3,2.5,1.83,3.5,0.959,589
2024-05-24T00:00:00.000Z,2.47,31.88,4.93,3.6,6.57,2.124,590
2024-05-25T00:00:00.000Z,3.5,19.8,5.63,4.5,9.13,3.509,591
2024-05-26T00:00:00.000Z,1.1,26.25,3.75,2.15,13.73,7.018,590
2024-05-27T00:00:00.000Z,1.77,9.02,4.68,3.33,5.88,1.516,589
2024-05-28T00:00:00.000Z,1.77,8.23,5.4,3.95,6.2,1.471,579
2024-05-29T00:00:00.000Z,0.98,10.73,4.84,2.2,6.35,2.407,582
2024-05-30T00:00:00.000Z,0.77,7.1,2.35,1.8,3.42,1.365,587
2024-05-31T00:00:00.000Z,3.08,11.27,5.4,4.72,6.89,1.406,584
2024-06-01T00:00:00.000Z,2.97,10.93,5.8,4.7,8.15,2.005,554
2024-06-02T00:00:00.000Z,2.29,81.15,4.93,3.9,6.15,6.68,589
